shipment_id,order_id,shipment_status,shipment_provider,shipped_date,delivered_date
97401,97401,delivered,DPD,2025-06-07 13:13:08,2025-06-13 13:13:08
97402,97402,shipped,DPD,2025-07-16 08:45:52,
97403,97403,cancelled,,,
97404,97404,shipped,FedEx,2025-12-05 04:10:08,
97405,97405,processing,FedEx,,
97406,97406,delivered,DPD,2025-08-24 08:27:44,2025-08-27 08:27:44
97407,97407,delivered,UPS,2026-04-24 01:04:52,2026-05-01 01:04:52
97408,97408,cancelled,,,
97409,97409,shipped,FedEx,2026-02-08 01:26:26,
97410,97410,cancelled,,,
97411,97411,delivered,DPD,2026-04-23 03:55:42,2026-05-03 03:55:42
97412,97412,delivered,UPS,2025-11-17 19:45:49,2025-11-19 19:45:49
97413,97413,shipped,InPost,2025-12-22 05:09:48,
97414,97414,shipped,DPD,2025-11-29 08:10:21,
97415,97415,shipped,DPD,2026-01-10 21:54:35,
97416,97416,shipped,InPost,2025-08-18 05:20:13,
97417,97417,cancelled,,,
97418,97418,delivered,InPost,2026-02-10 00:15:26,2026-02-16 00:15:26
97419,97419,cancelled,,,
97420,97420,processing,DPD,,
97421,97421,delivered,FedEx,2026-03-01 02:48:26,2026-03-11 02:48:26
97422,97422,cancelled,,,
97423,97423,delivered,UPS,2025-10-27 12:50:33,2025-10-31 12:50:33
97424,97424,cancelled,,,
97425,97425,shipped,UPS,2025-09-26 13:53:19,
97426,97426,processing,UPS,,
97427,97427,delivered,FedEx,2026-03-17 16:27:23,2026-03-19 16:27:23
97428,97428,processing,FedEx,,
97429,97429,processing,InPost,,
97430,97430,processing,UPS,,
97431,97431,cancelled,,,
97432,97432,shipped,DPD,2026-02-24 22:26:50,
97433,97433,cancelled,,,
97434,97434,shipped,DHL,2025-08-25 22:15:54,
97435,97435,cancelled,,,
97436,97436,shipped,DHL,2026-01-17 07:19:20,
97437,97437,processing,DPD,,
97438,97438,cancelled,,,
97439,97439,processing,UPS,,
97440,97440,shipped,DPD,2026-04-09 14:43:25,
97441,97441,delivered,FedEx,2025-12-23 06:05:59,2025-12-24 06:05:59
97442,97442,processing,InPost,,
97443,97443,processing,DHL,,
97444,97444,shipped,InPost,2026-04-14 18:11:46,
97445,97445,shipped,FedEx,2025-06-10 23:26:34,
97446,97446,cancelled,,,
97447,97447,processing,DHL,,
97448,97448,processing,InPost,,
97449,97449,delivered,UPS,2025-11-23 16:59:57,2025-12-02 16:59:57
97450,97450,cancelled,,,
97451,97451,shipped,UPS,2026-04-22 17:24:48,
97452,97452,cancelled,,,
97453,97453,cancelled,,,
97454,97454,processing,FedEx,,
97455,97455,shipped,UPS,2025-10-19 11:35:23,
97456,97456,processing,DHL,,
97457,97457,delivered,DPD,2025-07-31 23:54:24,2025-08-09 23:54:24
97458,97458,processing,UPS,,
97459,97459,cancelled,,,
97460,97460,processing,FedEx,,
97461,97461,delivered,InPost,2025-08-25 06:43:05,2025-08-26 06:43:05
97462,97462,delivered,UPS,2025-09-11 10:54:21,2025-09-18 10:54:21
97463,97463,shipped,InPost,2025-10-12 14:00:31,
97464,97464,cancelled,,,
97465,97465,shipped,UPS,2025-06-21 22:05:39,
97466,97466,delivered,DPD,2025-05-18 14:46:05,2025-05-25 14:46:05
97467,97467,cancelled,,,
97468,97468,processing,DPD,,
97469,97469,cancelled,,,
97470,97470,delivered,InPost,2025-10-12 19:55:50,2025-10-18 19:55:50
97471,97471,processing,UPS,,
97472,97472,processing,InPost,,
97473,97473,processing,DHL,,
97474,97474,processing,FedEx,,
97475,97475,delivered,FedEx,2026-03-08 12:58:15,2026-03-13 12:58:15
97476,97476,shipped,FedEx,2026-03-23 17:13:57,
97477,97477,shipped,UPS,2026-05-08 23:21:21,
97478,97478,shipped,UPS,2026-02-03 21:11:00,
97479,97479,cancelled,,,
97480,97480,cancelled,,,
97481,97481,cancelled,,,
97482,97482,processing,DHL,,
97483,97483,shipped,DHL,2026-03-25 21:20:17,
97484,97484,processing,DHL,,
97485,97485,shipped,InPost,2025-05-18 12:22:45,
97486,97486,delivered,InPost,2026-04-20 03:25:24,2026-04-29 03:25:24
97487,97487,cancelled,,,
97488,97488,cancelled,,,
97489,97489,cancelled,,,
97490,97490,processing,UPS,,
97491,97491,shipped,DHL,2026-04-30 13:22:23,
97492,97492,shipped,UPS,2026-02-07 03:05:50,
97493,97493,cancelled,,,
97494,97494,shipped,UPS,2026-04-25 04:26:56,
97495,97495,shipped,DPD,2026-03-09 19:47:51,
97496,97496,delivered,DHL,2026-01-30 16:46:58,2026-02-02 16:46:58
97497,97497,shipped,UPS,2026-03-15 14:05:47,
97498,97498,cancelled,,,
97499,97499,cancelled,,,
97500,97500,processing,DPD,,
97501,97501,cancelled,,,
97502,97502,delivered,DPD,2025-06-28 00:35:16,2025-07-06 00:35:16
97503,97503,processing,DPD,,
97504,97504,processing,DPD,,
97505,97505,processing,DHL,,
97506,97506,shipped,DHL,2026-03-22 11:25:21,
97507,97507,shipped,InPost,2026-03-08 10:03:31,
97508,97508,processing,UPS,,
97509,97509,shipped,FedEx,2025-08-23 17:16:03,
97510,97510,cancelled,,,
97511,97511,shipped,UPS,2025-11-25 17:14:05,
97512,97512,cancelled,,,
97513,97513,shipped,UPS,2026-01-04 12:59:43,
97514,97514,cancelled,,,
97515,97515,processing,DPD,,
97516,97516,delivered,UPS,2026-01-06 10:54:46,2026-01-13 10:54:46
97517,97517,shipped,UPS,2026-04-11 03:13:53,
97518,97518,shipped,DHL,2026-04-22 00:37:40,
97519,97519,cancelled,,,
97520,97520,cancelled,,,
97521,97521,delivered,UPS,2025-08-21 01:15:41,2025-08-26 01:15:41
97522,97522,processing,DHL,,
97523,97523,shipped,DPD,2026-03-17 06:40:57,
97524,97524,delivered,DHL,2025-11-03 13:37:30,2025-11-13 13:37:30
97525,97525,processing,DPD,,
97526,97526,delivered,DHL,2025-08-04 01:35:51,2025-08-12 01:35:51
97527,97527,delivered,InPost,2026-01-04 14:27:21,2026-01-07 14:27:21
97528,97528,delivered,UPS,2026-05-09 02:45:31,2026-05-18 02:45:31
97529,97529,delivered,FedEx,2026-04-03 22:21:23,2026-04-08 22:21:23
97530,97530,shipped,FedEx,2025-08-09 13:21:16,
97531,97531,shipped,DPD,2025-08-01 11:55:07,
97532,97532,delivered,FedEx,2026-02-26 00:41:35,2026-03-02 00:41:35
97533,97533,shipped,FedEx,2025-05-21 07:38:29,
97534,97534,shipped,UPS,2025-12-16 19:46:05,
97535,97535,processing,DPD,,
97536,97536,delivered,DPD,2025-08-11 13:23:46,2025-08-17 13:23:46
97537,97537,delivered,InPost,2025-09-16 03:25:15,2025-09-18 03:25:15
97538,97538,processing,DHL,,
97539,97539,delivered,DPD,2025-08-26 22:42:51,2025-08-28 22:42:51
97540,97540,shipped,DPD,2025-07-01 23:45:13,
97541,97541,delivered,UPS,2025-07-11 22:25:49,2025-07-17 22:25:49
97542,97542,cancelled,,,
97543,97543,processing,FedEx,,
97544,97544,delivered,UPS,2025-07-01 17:14:45,2025-07-03 17:14:45
97545,97545,delivered,UPS,2026-01-11 22:40:31,2026-01-20 22:40:31
97546,97546,processing,FedEx,,
97547,97547,delivered,FedEx,2025-09-29 22:31:56,2025-10-04 22:31:56
97548,97548,delivered,InPost,2026-02-01 01:50:59,2026-02-06 01:50:59
97549,97549,processing,DHL,,
97550,97550,delivered,UPS,2025-12-23 07:46:41,2026-01-02 07:46:41
97551,97551,shipped,DPD,2025-09-14 18:08:29,
97552,97552,processing,InPost,,
97553,97553,delivered,UPS,2026-04-28 03:17:59,2026-05-05 03:17:59
97554,97554,shipped,DHL,2025-11-04 01:03:44,
97555,97555,processing,DHL,,
97556,97556,processing,UPS,,
97557,97557,delivered,UPS,2025-12-15 12:22:27,2025-12-25 12:22:27
97558,97558,processing,UPS,,
97559,97559,shipped,UPS,2025-05-12 09:59:32,
97560,97560,processing,InPost,,
97561,97561,delivered,UPS,2025-09-17 04:02:29,2025-09-18 04:02:29
97562,97562,processing,DPD,,
97563,97563,delivered,FedEx,2026-03-15 23:45:22,2026-03-22 23:45:22
97564,97564,shipped,InPost,2025-10-04 19:55:10,
97565,97565,shipped,InPost,2026-04-02 21:14:43,
97566,97566,shipped,InPost,2025-08-20 09:14:30,
97567,97567,processing,DPD,,
97568,97568,cancelled,,,
97569,97569,shipped,DHL,2025-08-03 12:52:34,
97570,97570,delivered,DPD,2025-07-11 09:48:38,2025-07-20 09:48:38
97571,97571,delivered,FedEx,2025-05-12 00:43:14,2025-05-20 00:43:14
97572,97572,cancelled,,,
97573,97573,processing,FedEx,,
97574,97574,cancelled,,,
97575,97575,cancelled,,,
97576,97576,shipped,DPD,2025-11-12 02:14:16,
97577,97577,processing,DHL,,
97578,97578,cancelled,,,
97579,97579,cancelled,,,
97580,97580,delivered,DPD,2025-06-03 13:40:19,2025-06-13 13:40:19
97581,97581,shipped,DPD,2025-06-07 22:48:58,
97582,97582,cancelled,,,
97583,97583,processing,UPS,,
97584,97584,processing,UPS,,
97585,97585,cancelled,,,
97586,97586,processing,FedEx,,
97587,97587,shipped,FedEx,2026-05-08 02:14:52,
97588,97588,cancelled,,,
97589,97589,delivered,FedEx,2026-04-14 07:25:17,2026-04-15 07:25:17
97590,97590,cancelled,,,
97591,97591,processing,DPD,,
97592,97592,shipped,UPS,2026-03-20 01:42:01,
97593,97593,processing,InPost,,
97594,97594,processing,DHL,,
97595,97595,cancelled,,,
97596,97596,shipped,FedEx,2025-06-13 11:19:41,
97597,97597,delivered,UPS,2025-08-02 00:08:04,2025-08-08 00:08:04
97598,97598,delivered,FedEx,2025-08-08 09:50:46,2025-08-09 09:50:46
97599,97599,processing,FedEx,,
97600,97600,cancelled,,,
97601,97601,processing,UPS,,
97602,97602,delivered,UPS,2026-01-25 22:53:05,2026-01-26 22:53:05
97603,97603,cancelled,,,
97604,97604,processing,DHL,,
97605,97605,delivered,UPS,2025-06-24 23:19:13,2025-07-01 23:19:13
97606,97606,delivered,DHL,2025-08-25 02:12:45,2025-08-28 02:12:45
97607,97607,processing,InPost,,
97608,97608,processing,DPD,,
97609,97609,processing,UPS,,
97610,97610,shipped,InPost,2025-11-02 06:37:35,
97611,97611,shipped,DHL,2026-02-20 09:00:45,
97612,97612,cancelled,,,
97613,97613,shipped,DHL,2026-02-02 04:09:24,
97614,97614,shipped,FedEx,2025-09-18 17:58:31,
97615,97615,delivered,UPS,2026-04-12 02:03:10,2026-04-16 02:03:10
97616,97616,cancelled,,,
97617,97617,delivered,FedEx,2025-11-09 05:13:54,2025-11-19 05:13:54
97618,97618,delivered,UPS,2026-04-10 11:46:08,2026-04-12 11:46:08
97619,97619,shipped,FedEx,2025-08-22 04:27:43,
97620,97620,shipped,DPD,2025-09-12 16:53:03,
97621,97621,cancelled,,,
97622,97622,processing,InPost,,
97623,97623,shipped,InPost,2025-07-16 09:47:41,
97624,97624,processing,InPost,,
97625,97625,cancelled,,,
97626,97626,processing,DPD,,
97627,97627,cancelled,,,
97628,97628,shipped,DHL,2025-08-11 17:58:43,
97629,97629,shipped,UPS,2026-01-12 08:57:06,
97630,97630,shipped,FedEx,2025-11-06 14:44:00,
97631,97631,shipped,UPS,2026-03-28 16:38:09,
97632,97632,shipped,InPost,2025-08-03 20:38:26,
97633,97633,processing,InPost,,
97634,97634,delivered,DPD,2025-09-01 16:22:07,2025-09-09 16:22:07
97635,97635,delivered,FedEx,2025-08-30 18:34:27,2025-09-07 18:34:27
97636,97636,processing,DHL,,
97637,97637,processing,DHL,,
97638,97638,cancelled,,,
97639,97639,shipped,DPD,2025-05-29 20:16:59,
97640,97640,shipped,DHL,2025-05-25 02:39:33,
97641,97641,cancelled,,,
97642,97642,cancelled,,,
97643,97643,processing,InPost,,
97644,97644,cancelled,,,
97645,97645,processing,InPost,,
97646,97646,processing,UPS,,
97647,97647,cancelled,,,
97648,97648,delivered,DHL,2025-10-15 18:41:14,2025-10-19 18:41:14
97649,97649,delivered,UPS,2025-06-20 10:18:41,2025-06-29 10:18:41
97650,97650,processing,DHL,,
97651,97651,shipped,InPost,2026-01-07 01:27:36,
97652,97652,processing,InPost,,
97653,97653,processing,InPost,,
97654,97654,shipped,DHL,2026-01-05 12:12:04,
97655,97655,shipped,InPost,2025-10-13 02:43:00,
97656,97656,shipped,UPS,2026-03-09 16:20:00,
97657,97657,delivered,UPS,2025-05-25 20:20:03,2025-06-02 20:20:03
97658,97658,shipped,InPost,2025-12-03 17:29:08,
97659,97659,delivered,InPost,2026-02-10 11:34:38,2026-02-17 11:34:38
97660,97660,processing,UPS,,
97661,97661,processing,UPS,,
97662,97662,shipped,UPS,2025-08-31 10:55:12,
97663,97663,cancelled,,,
97664,97664,delivered,DPD,2025-11-02 11:04:39,2025-11-03 11:04:39
97665,97665,processing,InPost,,
97666,97666,shipped,UPS,2026-03-30 14:44:14,
97667,97667,delivered,UPS,2025-10-14 23:13:05,2025-10-18 23:13:05
97668,97668,processing,UPS,,
97669,97669,cancelled,,,
97670,97670,processing,UPS,,
97671,97671,processing,FedEx,,
97672,97672,delivered,DPD,2026-03-29 10:41:35,2026-04-04 10:41:35
97673,97673,shipped,DHL,2026-03-07 20:21:39,
97674,97674,shipped,DPD,2026-02-13 11:24:54,
97675,97675,delivered,FedEx,2026-03-05 14:03:40,2026-03-13 14:03:40
97676,97676,delivered,DPD,2026-02-01 06:13:52,2026-02-03 06:13:52
97677,97677,shipped,DPD,2025-09-22 14:25:32,
97678,97678,shipped,InPost,2025-07-22 20:41:02,
97679,97679,shipped,DHL,2026-01-27 04:43:02,
97680,97680,processing,InPost,,
97681,97681,cancelled,,,
97682,97682,shipped,DHL,2025-07-09 06:18:44,
97683,97683,cancelled,,,
97684,97684,processing,FedEx,,
97685,97685,cancelled,,,
97686,97686,delivered,FedEx,2025-09-11 05:18:27,2025-09-13 05:18:27
97687,97687,cancelled,,,
97688,97688,processing,DHL,,
97689,97689,processing,FedEx,,
97690,97690,cancelled,,,
97691,97691,delivered,DHL,2026-04-12 17:53:49,2026-04-18 17:53:49
97692,97692,processing,DPD,,
97693,97693,delivered,DPD,2025-06-19 22:59:56,2025-06-22 22:59:56
97694,97694,delivered,DHL,2025-11-21 12:28:47,2025-11-24 12:28:47
97695,97695,cancelled,,,
97696,97696,processing,DPD,,
97697,97697,delivered,InPost,2026-05-07 09:56:19,2026-05-08 09:56:19
97698,97698,processing,UPS,,
97699,97699,shipped,UPS,2025-08-26 17:40:33,
97700,97700,cancelled,,,
97701,97701,processing,FedEx,,
97702,97702,cancelled,,,
97703,97703,processing,DPD,,
97704,97704,delivered,UPS,2026-02-09 04:03:02,2026-02-18 04:03:02
97705,97705,cancelled,,,
97706,97706,delivered,DPD,2025-06-16 15:58:59,2025-06-20 15:58:59
97707,97707,processing,DPD,,
97708,97708,shipped,DHL,2025-07-07 09:44:56,
97709,97709,delivered,DPD,2026-05-01 18:28:25,2026-05-09 18:28:25
97710,97710,delivered,UPS,2026-02-05 12:03:46,2026-02-12 12:03:46
97711,97711,delivered,DHL,2025-06-10 18:23:33,2025-06-15 18:23:33
97712,97712,shipped,DHL,2025-08-30 07:47:14,
97713,97713,delivered,DHL,2026-05-01 06:03:31,2026-05-11 06:03:31
97714,97714,cancelled,,,
97715,97715,delivered,DHL,2025-06-14 12:50:35,2025-06-15 12:50:35
97716,97716,shipped,UPS,2025-08-07 17:48:15,
97717,97717,shipped,FedEx,2026-03-24 13:26:22,
97718,97718,delivered,UPS,2025-12-13 17:10:20,2025-12-18 17:10:20
97719,97719,shipped,InPost,2025-11-26 03:14:30,
97720,97720,shipped,DPD,2025-07-07 16:07:18,
97721,97721,processing,InPost,,
97722,97722,cancelled,,,
97723,97723,shipped,DHL,2026-04-24 02:27:20,
97724,97724,shipped,DPD,2025-08-27 06:53:38,
97725,97725,delivered,DPD,2025-11-16 16:06:58,2025-11-23 16:06:58
97726,97726,delivered,FedEx,2025-11-24 01:54:56,2025-11-27 01:54:56
97727,97727,cancelled,,,
97728,97728,processing,FedEx,,
97729,97729,processing,UPS,,
97730,97730,shipped,UPS,2026-01-08 16:19:48,
97731,97731,delivered,InPost,2025-07-23 18:55:42,2025-07-28 18:55:42
97732,97732,delivered,InPost,2026-02-06 18:37:24,2026-02-07 18:37:24
97733,97733,processing,InPost,,
97734,97734,shipped,DHL,2026-03-05 11:49:42,
97735,97735,processing,InPost,,
97736,97736,delivered,UPS,2025-07-29 05:50:14,2025-07-31 05:50:14
97737,97737,processing,DPD,,
97738,97738,delivered,DPD,2025-11-28 21:14:56,2025-12-01 21:14:56
97739,97739,delivered,DPD,2025-05-18 14:48:07,2025-05-25 14:48:07
97740,97740,delivered,UPS,2025-05-29 16:05:58,2025-06-04 16:05:58
97741,97741,processing,InPost,,
97742,97742,shipped,DHL,2025-08-04 19:24:00,
97743,97743,shipped,UPS,2025-07-26 10:23:30,
97744,97744,shipped,DHL,2025-09-12 08:23:17,
97745,97745,processing,FedEx,,
97746,97746,shipped,DPD,2026-03-04 10:48:17,
97747,97747,processing,FedEx,,
97748,97748,shipped,FedEx,2025-10-21 11:50:12,
97749,97749,cancelled,,,
97750,97750,shipped,FedEx,2026-01-08 05:10:25,
97751,97751,delivered,DPD,2025-09-19 13:16:32,2025-09-20 13:16:32
97752,97752,shipped,UPS,2026-05-03 10:34:11,
97753,97753,delivered,InPost,2025-07-23 10:38:03,2025-07-31 10:38:03
97754,97754,shipped,FedEx,2025-08-01 09:32:41,
97755,97755,processing,UPS,,
97756,97756,delivered,InPost,2025-08-23 18:01:41,2025-08-27 18:01:41
97757,97757,delivered,FedEx,2025-07-02 18:25:05,2025-07-04 18:25:05
97758,97758,processing,FedEx,,
97759,97759,cancelled,,,
97760,97760,delivered,UPS,2025-05-24 18:04:46,2025-05-31 18:04:46
97761,97761,processing,UPS,,
97762,97762,shipped,UPS,2026-01-07 13:28:19,
97763,97763,processing,FedEx,,
97764,97764,processing,UPS,,
97765,97765,shipped,DHL,2025-10-08 08:04:53,
97766,97766,delivered,InPost,2025-05-26 18:43:18,2025-06-04 18:43:18
97767,97767,shipped,UPS,2025-07-26 23:26:21,
97768,97768,delivered,FedEx,2025-12-09 06:19:44,2025-12-15 06:19:44
97769,97769,delivered,FedEx,2026-01-30 12:50:57,2026-02-06 12:50:57
97770,97770,cancelled,,,
97771,97771,delivered,FedEx,2025-12-07 10:27:32,2025-12-12 10:27:32
97772,97772,delivered,DHL,2026-02-18 19:06:58,2026-02-21 19:06:58
97773,97773,cancelled,,,
97774,97774,shipped,UPS,2025-10-23 21:53:07,
97775,97775,processing,UPS,,
97776,97776,cancelled,,,
97777,97777,cancelled,,,
97778,97778,processing,DPD,,
97779,97779,cancelled,,,
97780,97780,delivered,UPS,2025-09-08 06:48:45,2025-09-18 06:48:45
97781,97781,shipped,DPD,2026-01-01 00:59:49,
97782,97782,processing,InPost,,
97783,97783,delivered,UPS,2026-01-06 10:36:26,2026-01-12 10:36:26
97784,97784,processing,UPS,,
97785,97785,processing,DHL,,
97786,97786,cancelled,,,
97787,97787,shipped,DHL,2026-02-06 14:20:44,
97788,97788,shipped,UPS,2025-12-29 08:22:02,
97789,97789,processing,DPD,,
97790,97790,delivered,DHL,2025-11-11 20:13:42,2025-11-14 20:13:42
97791,97791,delivered,InPost,2025-10-18 16:17:10,2025-10-26 16:17:10
97792,97792,processing,InPost,,
97793,97793,shipped,DHL,2025-07-15 13:10:12,
97794,97794,cancelled,,,
97795,97795,processing,FedEx,,
97796,97796,processing,FedEx,,
97797,97797,cancelled,,,
97798,97798,cancelled,,,
97799,97799,shipped,UPS,2025-09-04 13:55:48,
97800,97800,processing,UPS,,
97801,97801,delivered,DPD,2026-04-20 14:09:42,2026-04-27 14:09:42
97802,97802,delivered,InPost,2025-11-07 05:16:48,2025-11-09 05:16:48
97803,97803,cancelled,,,
97804,97804,delivered,DHL,2026-05-07 12:24:03,2026-05-13 12:24:03
97805,97805,processing,DHL,,
97806,97806,delivered,InPost,2025-10-19 02:12:08,2025-10-20 02:12:08
97807,97807,delivered,UPS,2025-08-12 06:16:30,2025-08-14 06:16:30
97808,97808,processing,DHL,,
97809,97809,processing,UPS,,
97810,97810,shipped,DHL,2025-08-17 03:43:46,
97811,97811,delivered,UPS,2026-04-03 18:30:55,2026-04-08 18:30:55
97812,97812,cancelled,,,
97813,97813,processing,DPD,,
97814,97814,processing,FedEx,,
97815,97815,delivered,InPost,2025-12-13 11:42:55,2025-12-17 11:42:55
97816,97816,delivered,DPD,2025-05-14 22:44:46,2025-05-21 22:44:46
97817,97817,delivered,FedEx,2025-05-31 02:15:32,2025-06-09 02:15:32
97818,97818,delivered,InPost,2025-11-05 05:43:11,2025-11-08 05:43:11
97819,97819,shipped,DHL,2026-04-01 17:29:12,
97820,97820,shipped,DPD,2026-04-16 10:54:52,
97821,97821,delivered,InPost,2026-04-07 14:18:33,2026-04-11 14:18:33
97822,97822,processing,UPS,,
97823,97823,shipped,InPost,2026-01-15 13:11:55,
97824,97824,processing,DPD,,
97825,97825,delivered,DPD,2025-12-14 21:00:19,2025-12-17 21:00:19
97826,97826,processing,DPD,,
97827,97827,shipped,DPD,2026-02-22 13:48:56,
97828,97828,shipped,DHL,2026-03-02 04:43:31,
97829,97829,delivered,UPS,2025-12-23 20:12:16,2025-12-24 20:12:16
97830,97830,delivered,UPS,2025-10-11 14:57:40,2025-10-14 14:57:40
97831,97831,delivered,FedEx,2026-04-01 04:51:04,2026-04-05 04:51:04
97832,97832,cancelled,,,
97833,97833,cancelled,,,
97834,97834,shipped,DHL,2025-10-07 05:07:44,
97835,97835,shipped,InPost,2025-08-24 00:33:19,
97836,97836,cancelled,,,
97837,97837,delivered,InPost,2025-12-08 22:31:45,2025-12-13 22:31:45
97838,97838,delivered,UPS,2026-05-04 17:40:01,2026-05-05 17:40:01
97839,97839,delivered,InPost,2025-10-18 18:06:42,2025-10-21 18:06:42
97840,97840,shipped,DPD,2025-11-27 05:58:53,
97841,97841,delivered,FedEx,2026-05-04 21:20:27,2026-05-07 21:20:27
97842,97842,shipped,UPS,2025-08-10 07:08:01,
97843,97843,shipped,UPS,2025-05-21 13:33:00,
97844,97844,delivered,FedEx,2026-03-12 05:28:31,2026-03-17 05:28:31
97845,97845,delivered,DPD,2026-05-09 14:08:14,2026-05-11 14:08:14
97846,97846,cancelled,,,
97847,97847,cancelled,,,
97848,97848,cancelled,,,
97849,97849,shipped,UPS,2025-07-02 01:53:50,
97850,97850,cancelled,,,
97851,97851,shipped,DPD,2025-12-19 04:56:33,
97852,97852,delivered,InPost,2026-01-14 00:03:02,2026-01-20 00:03:02
97853,97853,processing,UPS,,
97854,97854,cancelled,,,
97855,97855,processing,UPS,,
97856,97856,shipped,InPost,2026-01-15 01:37:20,
97857,97857,delivered,DHL,2026-01-23 04:48:12,2026-01-25 04:48:12
97858,97858,processing,InPost,,
97859,97859,delivered,DPD,2026-03-14 12:46:23,2026-03-20 12:46:23
97860,97860,processing,FedEx,,
97861,97861,cancelled,,,
97862,97862,cancelled,,,
97863,97863,delivered,FedEx,2025-09-09 06:40:12,2025-09-11 06:40:12
97864,97864,shipped,FedEx,2025-09-24 06:27:06,
97865,97865,delivered,FedEx,2026-02-07 02:17:10,2026-02-09 02:17:10
97866,97866,processing,DHL,,
97867,97867,processing,DPD,,
97868,97868,cancelled,,,
97869,97869,shipped,UPS,2025-07-19 11:25:32,
97870,97870,processing,FedEx,,
97871,97871,processing,UPS,,
97872,97872,shipped,DPD,2025-09-25 22:19:56,
97873,97873,shipped,DHL,2025-06-28 20:39:10,
97874,97874,delivered,FedEx,2025-11-28 04:29:19,2025-12-02 04:29:19
97875,97875,delivered,DPD,2025-07-06 01:25:03,2025-07-16 01:25:03
97876,97876,processing,UPS,,
97877,97877,processing,DPD,,
97878,97878,shipped,InPost,2025-06-10 06:56:57,
97879,97879,delivered,DPD,2025-05-21 19:36:16,2025-05-30 19:36:16
97880,97880,processing,DHL,,
97881,97881,delivered,InPost,2026-02-05 17:43:06,2026-02-10 17:43:06
97882,97882,delivered,UPS,2025-11-20 02:30:13,2025-11-23 02:30:13
97883,97883,cancelled,,,
97884,97884,shipped,InPost,2025-08-03 10:32:04,
97885,97885,shipped,UPS,2025-10-07 01:02:30,
97886,97886,shipped,InPost,2025-08-13 02:03:22,
97887,97887,processing,FedEx,,
97888,97888,delivered,InPost,2025-08-24 21:17:10,2025-08-31 21:17:10
97889,97889,processing,DPD,,
